Cod de produto;Nome do produto;Preço de venda 1;Preço de venda 2
319207;BLUSA TELA BORDADA BEGE DUNAS M;417;417
319206;BLUSA TELA BORDADA BEGE DUNAS P;417;417
319205;BLUSA TELA BORDADA BEGE DUNAS PP;250,2;417
319204;MACACAO CURTO FEM (SUEDINE EGIPCIA);154;154
319203;CJ BODY ML/ SHORT SARJA MASC CHIC;299;299
319202;CJ BODY ML/ SHORT SARJINHA MASC CHIC;252;252
319201;MACACAO CURTO TULE BORDADO FEM CHIC;178;178
319200;CJ BATA ML/ BERMUDA OXFORD MASC KIDS;393;393
319199;CJ CAMISA MC/ BERMUDA SARJA MASC KIDS;346;346
319198;CJ BATA MC/ SHORT VISCOLINHO FEM KIDS;304;304
319197;VESTIDO MC LINHO FEM KIDS;393;393
319196;CJ BODY MC/ SHORT-SAIA MOLECOTTON FEM T06;178;178
319195;TENIS TENSAUR SPORT 3 0 CF I 22/25 1;259;259
319194;TENIS TENSAUR SPORT 3 0 CF I 22/25 1;259;259
319193;TENIS TENSAUR SPORT 3 0 CF I 22/25 1;259;259
319192;TENIS TENSAUR SPORT 3 0 CF I 22/25 1;259;259
319191;TENIS GRAND COURT 3 0 J 33/36 1122;408;408
319190;TENIS GRAND COURT 3 0 J 33/36 1122;408;408
319189;TENIS GRAND COURT 3 0 J 33/36 1122;408;408
319188;TENIS GRAND COURT 3 0 J 33/36 1122;408;408
319187;TENIS GRAND COURT 3 0 BUBBLE C 20/25;259;259
319186;TENIS GRAND COURT 3 0 BUBBLE C 20/25;259;259
319185;TENIS GRAND COURT 3 0 BUBBLE C 20/25;259;259
319184;TENIS GRAND COURT 3 0 BUBBLE C 20/25;259;259
319183;TENIS GRAND COURT 3 0 BUBBLE C 20/25;259;259
319182;TENIS GRAND COURT 3 0 BUBBLE C 20/25;259;259
319181;TENIS ADVANTAGE BASE JUNIOR 33/36 11;308;308
319180;TENIS ADVANTAGE BASE JUNIOR 33/36 11;308;308
319179;TENIS ADVANTAGE BASE JUNIOR 33/36 11;308;308
319178;TENIS ADVANTAGE BASE JUNIOR 33/36 11;308;308
319177;CONJ CROPPED E SAIA SHORT LIGHT ESTAMPADO RESORT /;341;341
319176;CONJ CROPPED E SAIA SHORT LIGHT ESTAMPADO RESORT /;341;341
319175;CONJ CROPPED E SAIA SHORT LIGHT ESTAMPADO RESORT /;341;341
319174;MAXI CAMISA ALGODÃO LISTRADO URSINHA COSTAS / VERM;398;398
319173;MAXI CAMISA ALGODÃO LISTRADO URSINHA COSTAS / VERM;398;398
319172;MAXI CAMISA ALGODÃO LISTRADO URSINHA COSTAS / VERM;398;398
319171;VESTIDO FESTA MINI LANTEJOULAS MAXI LAÇO COSTAS / ;703;703
319170;VESTIDO FESTA MINI LANTEJOULAS MAXI LAÇO COSTAS / ;703;703
319169;VESTIDO CETIM;408;408
319168;VESTIDO;386;386
319167;VESTIDO;256,8;428
319166;VESTIDO;256,8;428
319165;VESTIDO;244,8;408
319164;NANINHA URSO NINO-32X 32 CM;74;74
319163;URSO NINO  - PELUCIA URSO (22X15CM);98;98
319162;NANINHA CETIM CACHORRO TOTO AMENDOA (32X32CM) AMEN;65;65
319161;NANINHA CETIM URSO (32X32CM)  EAN :78983;65;65
319160;NANINHA TAGS-URSO (20X 30CM);71,9;71,9
319159;NANINHA TAGS PUG ZE;71,9;71,9
319158;NANINHA TAG LEAO  EAN :7899672908874;71,9;71,9
319157;NANINHA ATOALHADA URSO (36X36CM);57;57
319156;NANINHA  ATOALHADA TOTO-AMENDOA-UN;57;57
319155;NANINHA ATOALHADA LILI  EAN :7899672903404;57;57
319154;CONJUNTO FEMININO;150;150
319153;CONJUNTO BEBE;151;151
319152;CAMISETA CANARY YEL-STAR CHECKER SS-VN000PXS6JLS;129,99;129,99
319151;VESTIDO MIDI FRANZIDO FRONTAL TOBACO (MARROM ESCUR;492;492
319150;VESTIDO MIDI FRANZIDO FRONTAL TOBACO (MARROM ESCUR;492;492
319149;VESTIDO MIDI FRANZIDO FRONTAL OFF M;492;492
319148;VESTIDO MIDI FRANZIDO FRONTAL OFF P;492;492
319147;VESTIDO MIDI FRANZIDO FRONTAL PRETO P;492;492
319146;VESTIDO MIDI FRANZIDO FRONTAL PRETO M;492;492
319145;SAIA DE CROCHET;249,6;416
319144;SAIA DE CROCHET;249,6;416
319143;SAIA DE CROCHET;249,6;416
319142;SAIA DE CROCHET;416;416
319141;REGATA CURTA DE CROCHET;133,2;222
319140;REGATA CURTA DE CROCHET;133,2;222
319139;REGATA CURTA DE CROCHET;133,2;222
319138;REGATA CURTA DE CROCHET;222;222
319137;BODY OHANA;119,4;199
319136;BODY OHANA;119,4;199
319135;BODY OHANA;119,4;199
319134;BODY OHANA;119,4;199
319133;BODY OHANA;199;199
319132;BODY OHANA;119,4;199
319131;BODY OHANA;119,4;199
319130;BODY OHANA;199;199
319129;BODY OHANA;199;199
319128;BODY OHANA;119,4;199
319127;REGATA BETINA;159;159
319126;REGATA BETINA;95,4;159
319125;REGATA BETINA;95,4;159
319124;REGATA BETINA;95,4;159
319123;REGATA BETINA;159;159
319122;REGATA BETINA;95,4;159
319121;REGATA BETINA;159;159
319120;REGATA BETINA;159;159
319119;BODY ARIELA;172,8;288
319118;BODY ARIELA;288;288
319117;BODY ARIELA;172,8;288
319116;BODY ARIELA;172,8;288
319115;BODY ARIELA;172,8;288
319114;BODY ARIELA;172,8;288
319113;VESTIDO CLEO;654;654
319112;VESTIDO CLEO;392,4;654
319111;VESTIDO CLEO;654;654
319110;VESTIDO CLEO;654;654
319109;VESTIDO CLEO;654;654
319108;VESTIDO CLEO;654;654
319107;SAIA OPHELIA;309;309
319106;SAIA OPHELIA;309;309
319105;REGATA OPHELIA;199;199
319104;REGATA OPHELIA;199;199
319103;VESTIDO CURTO;191;382
319102;VESTIDO MIDI ALCA ASSIMET;213;426
319101;CONJUNTO CROPPED E CALCA;309;618
319100;MACACAO OMBRO SO DET VAZADO;219,5;439
319099;VESTIDO MIDI DET VAZADO;214,5;429
319098;CONJUNTO CROPPED DET E SHORTS SAIA;232;464
319097;MACAQUINHO DETALHE;205;410
319096;CONJUNTO CROPPED E CALCA;292;584
319095;CONJUNTO CROPPED E SHORTS SAIA;249,5;499
319094;VESTIDO MIDI ALCA UNICA;193;386
319093;MACACAO CREPE DECOTE FRENTE TRANSPASSADO ROSA FEST;482,24;803,74
319092;MACACAO CREPE DECOTE FRENTE TRANSPASSADO ROSA FEST;482,24;803,74
319091;MACACAO CREPE DECOTE FRENTE TRANSPASSADO ROSA FEST;482,24;803,74
319090;MACACAO CREPE DECOTE FRENTE TRANSPASSADO VERDE PRO;482,24;803,74
319089;MACACAO CREPE DECOTE FRENTE TRANSPASSADO VERDE PRO;482,24;803,74
319088;MACACAO CREPE DECOTE FRENTE TRANSPASSADO VERDE PRO;482,24;803,74
319087;VESTIDO JERSEY COM AMARRACAO PRETO M;682,91;682,91
319086;VESTIDO JERSEY COM AMARRACAO PRETO P;682,91;682,91
319085;VESTIDO JERSEY COM AMARRACAO PRETO PP;682,91;682,91
319084;VESTIDO JERSEY COM AMARRACAO OFF WHITE M;682,91;682,91
319083;VESTIDO JERSEY COM AMARRACAO OFF WHITE P;682,91;682,91
319082;VESTIDO JERSEY COM AMARRACAO OFF WHITE PP;682,91;682,91
319081;VESTIDO TULE OMBRO SO MARROM CEDRO M;703,04;703,04
319080;VESTIDO ALCA BORDADA OFF WHITE M;582,45;582,45
319079;VESTIDO ALCA BORDADA OFF WHITE P;349,47;582,45
319078;VESTIDO ALCA BORDADA OFF WHITE PP;349,47;582,45
319077;PUPPET  CAROLA II OVELHA MARFIM (36X29;110;110
319076;SAFARI - ELEFANTE CINZA E AZUL (24X34CM);93;93
319075;COLECAO COLOR - URSA LOLA BEGE E AZUL (38X15CM) DI;93;93
319074;URSO TOM BEGE E AZUL (20X15CM) DIV;93;93
319073;CAIXA DE ANUNCIACAO PAI (21X40CM);107;107
319072;VESTIDO YASMIN;251,4;419
319071;VESTIDO JULIANA FRENTE UNICA CURTO DRAPEADO;330;550
319070;VESTIDO ISADORA TRANSPASSE;293,4;489
319069;VESTIDO DANDARA - AZUL MARINHO;326;326
319068;CAIXA DE ANUNCIACAO AVOS (21X40CM);107;107
319067;NICOLE (12X35CM)  EAN :789967291;91,9;91,9
319066;MEL CABELO CASTANHO (13X34CM)  E;91,9;91,9
319065;BIA CABELO ROSA (13X34CM)  EAN :;91,9;91,9
319064;COLECAO FUBA - PUPPET RAPOSA FUBA (38X31CM)  EAN :;109;109
319063;NANINHA TAG RAPOSA FUBA (27X40CM);77;77
319062;NANINHA RAPOSA FUBA (32X32CM)  EAN;64;64
319061;PELUCIA RAPOSA FUBA (15X40CM)  EAN;91;91
319060;LARA MORENA (12X35CM) MORENA   (12X35CM);91,9;91,9
319059;VEST MIDI FRANZ ABERT LAT;428;428
319058;VEST FRENTE U DET FENDAS;510;510
319057;VEST MID OMBRO A OMBRO;428;428
319056;VEST ALCA DET FRANZ LAT;492;492
319055;MAC DET ABERT LATERAL;510;510
319054;COLECAO BONECAS - MALU LOIRA (12X35CM) LOIRA  EAN;91,9;91,9
319053;TIGRE AMARELO (21X34CM) TIGRE;91;91
319052;RAPOSA LARANJA (21X34CM) RAPOSA;91;91
319051;GIRAFA RAJADA MARROM (21X34CM);91;91
319050;COLECAO PUG ZE - PELUCIA PUG ZE BAUNILHA (18X30CM);91;91
319049;COLECAO PUG ZE - PUPPET PUG ZE BAUNILHA (39X24CM);119;119
319048;PUPPET URSO NINO (25X44CM) ROSA BEBE  EAN :7899672;122;122
319047;CHOCALHO URSO NINO (21X10CM) MARFIM  EAN :78983583;59,9;59,9
319046;URSO C/ CORACAO (24X26CM) DIVERSAS  EAN :789835838;57;57
319045;NANINHA CETIM LILI (32X32CM) BRANCO  EAN :78983583;65;65
319044;NANINHA TAG CAROLA II OVELHA(24X35CM) CAROLA  EAN ;71,9;71,9
319043;LUCAS COELHO AZUL BEBE  EAN :7898358380911;94;94
319042;FOFOSSAURO (34X16CM)  EAN :7898358380874;76;76
319041;LISTRADONTE (34X16CM)  EAN :7898358380867;76;76
319040;DUDUREX (25X34CM)  EAN :7898358380850;76;76
319039;NANINHA FANTOCHE GAEL (30X24CM)  EAN :789835838083;69,9;69,9
319038;NANINHA FANTOCHE LARA (30X24CM)  EAN :789835838080;69,9;69,9
319037;KIT PRESENTE CAROLA II (80X110CM) MARFIM  EAN :789;259;259
319036;LU - RATINHA (34X24CM)  EAN :7898358380690;84;84
319035;NANINHA SEREIA AMANDA  EAN :7898358380591;65;65
319034;PROTETOR PESCOCO SEREIA AMANDA (20X30CM)  EAN :789;49,9;49,9
319033;NANINHA FANTOCHE SEREIA AMANDA (30X24CM)  EAN :789;69,9;69,9
319032;SEREIA AMANDA (35X12CM)  EAN :7898358380553;79;79
319031;SAO FRANCISCO DE ASSIS (32X15CM)  EAN :78983583805;108;108
319030;FLORA - VESTIDO MARINHO (35X12CM)  EAN :7898358380;96;96
319029;ANAJU - CABELO PRETO  (35X12CM)  EAN :789835838063;96;96
319028;CLARA - LOIRA  (35X12CM)  EAN :7898358380621;96;96
319027;GAEL (35X12CM)  EAN :7898358380614;87;87
319026;LEO NEGRO (12X32CM) NEGRA  EAN :7899672918521;112;112
319025;PACO HIPPO MOTOCICLISTA  EAN :7899672918453;93;93
319024;LANA (27X19CM)  EAN :7899672918460;93;93
319023;DINHO (27X19CM)  EAN :7899672918477;93;93
319022;SAFARI - NANINHA FANTOCHE ELEFANTE  EAN :789967291;85;85
319021;SAFARI - NANINHA FANTOCHE LEAO  EAN :7899672918552;85;85
319020;SASHA SALSICHA BEGE E ROSA(38X15CM) DIVERSAS  EAN ;79;79
319019;NOSSA SENHORA (15X32CM)  EAN :7899672918316;108;108
319018;MARIA (32X15CM)  EAN :7899672918309;108;108
319017;CAIXA DE ANUNCIACAO TIOS (21X40CM) BRANCO  EAN :78;107;107
319016;BELINHA (53X12CM)  EAN :7899672916992;91;91
319015;ZEBRA  (34X21CM) ZEBRA  AMIGUINHOS DA FLORESTA - Z;91;91
319014;AMIGUINHOS DA FLORESTA - LEAO AMARELO (34X21CM) LE;91;91
319013;ALMOFADA URSO (14X32CM) ROSA BEBE  EAN :7899672910;69,9;69,9
319012;GREG VERMELHO (30X10CM) VERMELHO  EAN :78983583801;67;67
319011;VESTIDO STELLA PRATA;654;654
319010;VESTIDO ALESSANDRA AMARELO;868;868
319009;VESTIDO ALESSANDRA AZUL;868;868
319008;VESTIDO ALESSANDRA SALMAO;868;868
319007;MACACAO TECIDO LINHO MARRAKESH PP VERDE GUARANA;484,2;807
319006;MACACAO TECIDO LINHO MARRAKESH P VERDE GUARANA;484,2;807
319005;CAMISA TECIDO RAYON LINEN P AMARELO CLARITY;393,6;656
319004;CAMISA TECIDO RAYON LINEN M AMARELO CLARITY;393,6;656
319003;CAMISA TECIDO RAYON LINEN G AMARELO CLARITY;656;656
319002;CALCA SARJA 38 LISTRADO NATURAL;605;605
319001;BATA INF MC  SLIM CASUAL GOLA;158;158
319000;CALCA INF BOLSO FACA SKINNY ES;204;204
318999;CALCA INF BOLSO FACA SKINNY ES;204;204
318998;BERMUDA INF RESORT CASUAL COLO;83;83
318997;BERMUDA INF RESORT CASUAL COLO;83;83
318996;BERMUDA INF RESORT CASUAL COLO;83;83
318995;BOLSAS PAMPILI 600 BOLSA ROSA GLACE SINT;163;163
318994;BOLSAS PAMPILI 600 BOLSA AZUL/TIE DYE SI;173;173
318993;BOLSAS PAMPILI 600 BOLSA BRANCO/LILAS SI;173;173
318992;BOLSAS PAMPILI 600 BOLSA PRETO SINT;135;135
318991;BOLSAS PAMPILI 600 BOLSA NUDE SINT;154;154
318990;BOLSAS PAMPILI 600 BOLSA ROSA NOVO SINT;144;144
318989;BOLSAS PAMPILI 600 BOLSA ROSE SINT;135;135
318988;BOLSAS PAMPILI 600 BOLSA ROSA NOVO SINT;154;154
318987;BOLSAS PAMPILI 600 BOLSA  SINT;154;154
318986;BOLSAS PAMPILI 600 BOLSA PRATA SINT;135;135
318985;BOLSAS PAMPILI 600 BOLSA NUDE SINT;135;135
318984;BOLSAS PAMPILI 600 BOLSA PRETO SINT;135;135
318983;BOLSAS PAMPILI 600 BOLSA ROSA SUSPIRO SI;135;135
318982;BOLSAS PAMPILI 600 BOLSA NUDE SINT;96;96
318981;BOLSAS PAMPILI 600 BOLSA DOURADO SINT;96;96
318980;BOLSAS PAMPILI 600 BOLSA ROSA GLACE SINT;144;144
318979;BOLSAS PAMPILI 600 BOLSA DOURADO SINT;173;173
318978;BOLSAS PAMPILI 600 BOLSA NUDE SINT;173;173
318977;BOLSAS PAMPILI 600 BOLSA ROSA GLACE SINT;125;125
318976;BOLSAS PAMPILI 600 BOLSA NUDE SINT;135;135
318975;BOLSAS PAMPILI 600 BOLSA ROSA GLACE SINT;125;125
318974;BOLSAS PAMPILI 600 BOLSA NUDE SINT;125;125
318973;BOLSAS PAMPILI 600 BOLSA BRANCO SINT;135;135
318972;BOLSAS PAMPILI 600 BOLSA ROSA SINT;135;135
318971;BOLSAS PAMPILI 600 BOLSA OURO LIGHT SINT;154;154
318970;BOLSAS PAMPILI 600 BOLSA DOURADO SINT;135;135
318969;BOLSAS PAMPILI 600 BOLSA ROSE METAL SINT;96;96
318968;BOLSAS PAMPILI 600 BOLSA ROSA DANONE/TIE;135;135
318967;BOLSAS PAMPILI 600 BOLSA NUDE SINT;144;144
318966;BOLSAS PAMPILI 600 BOLSA NUDE SINT;154;154
318965;BOLSAS PAMPILI 600 BOLSA NUDE SINT;144;144
318958;CALCA LINHO;649;649
318957;SHORT JEANS CAROL PESPONTOS JEANS 40;394;394
318956;SHORT JEANS CAROL PESPONTOS JEANS 38;394;394
318955;SHORT JEANS CAROL PESPONTOS JEANS 36;394;394
318954;BODY MALHA NO BRILHO BEGE ALVORADA P;250,2;417
318953;VESTIDO DETALHE ALCAS PINK BOHEMIA P;445,8;743
318952;VESTIDO FIO TINTO AZUL MIRAGE M;445,8;743
318951;VESTIDO FIO TINTO AZUL MIRAGE P;743;743
318950;CAMISA LINHO OFF WHITE G;300,6;501
318949;CAMISA LINHO OFF WHITE M;300,6;501
318948;CAMISA LINHO OFF WHITE P;300,6;501
318947;CAMISA LINHO OFF WHITE PP;300,6;501
318946;VESTIDO EST SKIN SAVANA EST SKIN SAVANA M;664;664
318945;VESTIDO EST SKIN SAVANA EST SKIN SAVANA P;664;664
318944;CALCA TELA BORDADO COQUEIRO OFF WHITE M;445,8;743
318943;CALCA TELA BORDADO COQUEIRO OFF WHITE P;445,8;743
318942;VESTIDO TECIDO ALFAIATARIA M VERMELHO POWER;423,6;706
318941;VESTIDO TECIDO ALFAIATARIA G VERMELHO POWER;706;706
318940;VESTIDO ALGODÃO XADREZ CEREJAS CROCHÊ RESORT / XAD;417;417
318937;VESTIDO ALGODÃO XADREZ CEREJAS CROCHÊ RESORT / XAD;417;417
318936;VESTIDO ALGODÃO XADREZ CEREJAS CROCHÊ RESORT / XAD;417;417
318935;VESTIDO ALGODÃO XADREZ CEREJAS CROCHÊ RESORT / XAD;417;417
318934;BLUSA ALGODÃO ONÇADO MINI LAÇOS RESORT / TIGRADO E;246;246
318933;BLUSA ALGODÃO ONÇADO MINI LAÇOS RESORT / TIGRADO E;246;246
318932;BLUSA ALGODÃO ONÇADO MINI LAÇOS RESORT / TIGRADO E;246;246
318931;BLUSA ALGODÃO ONÇADO MINI LAÇOS RESORT / TIGRADO E;246;246
318930;VESTIDO FESTA MINI LANTEJOULAS MAXI LAÇO COSTAS / ;703;703
318929;VESTIDO FESTA TULE FRUFRU LAÇO PUEFFER OMBRO / OFF;703;703
318928;VESTIDO FESTA TULE FRUFRU LAÇO PUEFFER OMBRO / OFF;703;703
318927;VESTIDO FESTA TULE FRUFRU LAÇO PUEFFER OMBRO / OFF;703;703
318926;CONJ BLUSA LAÇOS OMBROS E SAIA SHORT BABADO TRICOL;511;511
318925;CONJ BLUSA LAÇOS OMBROS E SAIA SHORT BABADO TRICOL;511;511
318924;CONJ BLUSA LAÇOS OMBROS E SAIA SHORT BABADO TRICOL;511;511
318923;CONJ BLUSA E PANTACOURT ALGODÃO LACINHOS NATAL / L;456;456
318922;CONJ BLUSA E PANTACOURT ALGODÃO LACINHOS NATAL / L;456;456
318921;CONJ BLUSA E PANTACOURT ALGODÃO LACINHOS NATAL / L;456;456
318920;VESTIDO ALGODÃO LAÇINHOS COM CINTO NATAL / LACOS F;513;513
318919;VESTIDO ALGODÃO LAÇINHOS COM CINTO NATAL / LACOS F;513;513
318918;VESTIDO ALGODÃO LAÇINHOS COM CINTO NATAL / LACOS F;513;513
318917;CONJ BLUSA TULE FRU FRU E SAIA TULE LACINHOS / VER;494;494
318916;CONJ BLUSA TULE FRU FRU E SAIA TULE LACINHOS / VER;494;494
318915;CONJ BLUSA TULE FRU FRU E SAIA TULE LACINHOS / VER;494;494
318914;CONJ BLUSA TULE FRU FRU E SAIA TULE LACINHOS / VER;494;494
318913;VESTIDO SIENA 14/16;217;217
318912;VESTIDO LUNA 14/16;281;281
318911;VESTIDO SPLENDORE 14 /16;269;269
318910;VESTIDO FELICITA 14/16;229;229
318909;CONJUNTO FIORE 14/16;245;245
318908;VESTIDO FELICITA 1/4;218;218
318907;VESTIDO LUNA 1/4;216;216
318906;VESTIDO SIENA 1/4;172;172
318905;CONJUNTO FIORE 1/4;204;204
318904;VESTIDO SIENA 10/8;194;194
318903;VESTIDO LUNA 10/8;251;251
318902;VESTIDO SPLENDORE 10/8;240;240
318901;VESTIDO FELICITA 10/8;204;204
318900;CONJUNTO FIORE 10/8;218;218
318899;CJ BERMUDA SARJA COLOR E CAMISA POLO MAL;251;251
318898;CJ BERMUDA SARJA COLOR E CAMISA POLO MAL;251;251
318897;CJ BERMUDA SARJA COLOR E CAMISA POLO MAL;251;251
318896;CJ BERMUDA EM TECIDO REFIBRADO E POLO CO;195;195
318895;CJ BERMUDA EM TECIDO REFIBRADO E POLO CO;195;195
318894;CJ BERMUDA EM TECIDO REFIBRADO E POLO CO;195;195
318893;CJ BERMUDA EM TECIDO REFIBRADO E POLO CO;195;195
318892;BERMUDA BOXER INF CASUAL LONGA;95;95
318891;CAMISETA INF MC CASUAL SLIM DE;72;72
318890;CAMISETA INF MC CASUAL SLIM DE;72;72
318889;CALCA BEBE C/ SUSPENSORIO;145;145
318888;MACACAO BEBE CURTO MASC.;136;136
318887;MACACAO BEBE CURTO MASC;136;136
318886;MACACAO BEBE CURTO MASC.;136;136
318885;CAMISA INFANTIL M/L MASC.;99;99
318884;CAMISA BEBE M/L MASC.;96;96
318883;CALCA JUVENIL MASC;142;142
318882;CALCA INFANTIL MASC;138;138
318881;CALCA BEBE MASC;128;128
318880;CALCA JUVENIL MASC;129;129
318879;CALCA INFANTIL MASC;129;129
318878;CALCA BEBE MASC;113;113
318877;CALCA JUVENIL MASC;129;129
318876;CALCA JUVENIL MASC.;129;129
318875;CALCA INFANTIL MASC;129;129
318874;CALCA JUVENIL MASC;129;129
318873;CALCA INFANTIL MASC.;129;129
318872;CALCA BEBE MASC;113;113
318871;CALCA JUVENIL MASC.;129;129
318870;CALCA INFANTIL MASC.;129;129
318869;CALCA BEBE MASC;113;113
318868;CALCA JUVENIL MASC.;129;129
318867;CALCA JUVENIL MASC.;129;129
318866;CALCA INFANTIL MASC.;129;129
318865;CALCA BEBE MASC;113;113
318864;CALCA BEBE MASC;113;113
318863;CALCA BEBE MASC.;113;113
318862;BERMUDA JUVENIL MASC;126;126
318861;BERMUDA INFANTIL MASC;126;126
318860;BERMUDA JUVENIL MASC;135;135
318859;BERMUDA INFANTIL MASC;129;129
318858;BERMUDA BEBE MASC;124;124
318857;BERMUDA JUVENIL MASC;119;119
318856;BERMUDA INFANTIL MASC;119;119
318855;BERMUDA BEBE MASC;109;109
318854;BERMUDA INFANTIL MASC;119;119
318853;BERMUDA JUVENIL MASC.;119;119
318852;BERMUDA BEBE MASC.;109;109
318851;VESTIDO MARIA FLOR;157;157
318850;VESTIDO CATARINA;144;144
318849;CONJUNTO MARIA;149;149
318848;VESTIDO HALANA;136;136
318847;VESTIDO PALOMA;164;164
318846;VESTIDO LAURA;142;142
318845;CONJUNTO FLORA;132;132
318844;REGATA TRICOT BASICA AMENDOA GG;204;204
318843;BLAZER OVER MG LONGA AMENDOA GG;483,6;806
318842;SHORT C/ CINTO FORRADO AMENDOA GG;462;462
318841;SHORT C/ CINTO FORRADO AMENDOA G;462;462
318840;SHORT C/ CINTO FORRADO AMENDOA M;462;462
318839;VESTIDO COM BABADINHO NA MANGA AMARRAÇÃO L;292;292
318838;VESTIDO COM MANGAS AMPLAS E POMPOM;352;352
318837;CONJUNTO BLUSA COM ASA DE FLAMINGO NAS COS;301;301
318836;CONJUNTO BLUSA COM LACO SHORT COM ELASTICO;281;281
318835;CONJUNTO BLUSA COM BABADO NA ALCA E SAIA C;301;301
318834;CONJUNTO BLUSA COM BABADO E SHORT-SAIA;321;321
318833;CONJUNTO BLUSA SHORTBARRA REVEL;287;287
318832;CONJUNTO BLUSA COM BABADOS E LAÇOS E SHORT;301;301
318831;VESTIDO ALCA COM BABADINHO COSTAS COM LAS;352;352
318830;CONJUNTO BLUSA COM AMARRACAO NAS COSTAS E;332;332
318829;VESTIDO DECOTE QUADRADO COM MANGA DE BABAD;251;251
318828;TUNICA BABADOS AMENDOA G;361,2;602
318827;TUNICA BABADOS AMENDOA M;361,2;602
318826;TUNICA BABADOS AMENDOA P;361,2;602
318825;CAMISETA BABADOS RENDA OFF WHITE G;344;344
318824;CAMISETA BABADOS RENDA OFF WHITE M;344;344
318823;CAMISETA BABADOS RENDA OFF WHITE P;344;344
318822;TENIS PAMPILI 720 TENIS YUYU BRANCO/LILA;154;154
318821;TENIS PAMPILI 736 TENIS XP24 BRANCO/AZUL;237;237
318820;TENIS PAMPILI 746 BUBBLE BRANCO/PRATA SI;256;256
318819;TENIS PAMPILI 682 LIZ LUZ COLORIDO SINT;228;228
318818;TENIS PAMPILI 575 WINNIE BRANCO/ROSA NOV;247;247
318817;TENIS PAMPILI 483 SNEAKER LUZ PRATA SINT;228;228
318816;TENIS PAMPILI 736 TENIS XP24 BRANCO/PRAT;228;228
318815;SANDALIA PAMPILI 725 SANDALIA IRIS DOURA;125;125
318814;TENIS PAMPILI 738 TENIS UP COLORIDO SINT;179;179
318813;TENIS PAMPILI 721 TENIS YUMI BRANCO/COLO;154;154
318812;TENIS PAMPILI 738 TENIS UP NUDE/DOURADO;179;179
318811;TENIS PAMPILI 721 TENIS YUMI COLORIDO SI;163;163
318810;TENIS PAMPILI 721 TENIS YUMI NUDE SINT;163;163
318809;TENIS PAMPILI 738 TENIS UP COLORIDO SINT;179;179
318808;CHINELO PAMPILI 725 SANDALIA IRIS DOURAD;96;96
318807;SANDALIA PAMPILI 742 SANDALIA CORA DOURA;162;162
318806;SANDALIA PAMPILI 761 ESPADRILHE LALA BRA;134;134
318805;SANDALIA PAMPILI 123 CANDY ROSA DANONE S;172;172
318804;SANDALIA PAMPILI 642 SANDALIA MILI DOURA;143;143
318803;SANDALIA PAMPILI 761 ESPADRILHE LALA DOU;134;134
318802;SANDALIA PAMPILI 409 CHERRIE BRANCO SINT;172;172
318801;SANDALIA PAMPILI 642 SANDALIA MILI DOURA;143;143
318800;SANDALIA PAMPILI 409 CHERRIE NUDE SINT;172;172
318799;SANDALIA PAMPILI 761 ESPADRILHE LALA DOU;134;134
318798;SANDALIA PAMPILI 574 VICK DOURADO SINT;181;181
318797;SANDALIA PAMPILI 409 CHERRIE DOURADO SIN;172;172
318796;SANDALIA PAMPILI 574 VICK LATTE SINT;181;181
318795;SANDALIA PAMPILI 526 FANCY DOURADO SINT;181;181
318794;SANDALIA PAMPILI 742 SANDALIA CORA NUDE;162;162
318793;BLUSA BATINHA AMARRACAO ALCAS PRETO P;196;196
318792;VESTIDO FRANZIDO LATERAL OFF G;193,8;323
318791;BLUSA BATINHA AMARRACAO ALCAS ROSE M;196;196
318790;BLUSA BATINHA AMARRACAO ALCAS ROSE P;196;196
318789;VESTIDO FRANZIDO LATERAL PRETO G;193,8;323
318788;BLUSA BATINHA AMARRACAO ALCAS OFF P;196;196
318787;VESTIDO FRANZIDO LATERAL OFF P;323;323
318786;VESTIDO FRANZIDO LATERAL OFF M;193,8;323
318785;VESTIDO MIDI TIE DYE TIE DYE AQUA P;227,4;379
318784;VESTIDO FRANZIDO LATERAL PRETO M;323;323
318783;BLUSA BATINHA AMARRACAO ALCAS OFF M;196;196
318782;BLUSA BATINHA AMARRACAO ALCAS PRETO M;196;196
318781;VESTIDO FRANZIDO LATERAL PRETO P;193,8;323
318780;VESTIDO LIZ;167,4;279
318779;BODY GRAZIELA;105,6;176
318778;BLUSA ISADORA;129,6;216
318777;BODY LIZ;155,4;259
318776;COMJ.BATA CM AV.NO BUSTO E SHORTS;269,4;449
318775;CONJ.BLUSA CM PASSANTES FRENTE E CALÇA;466;466
318774;VESTIDO NULA MANGA CM BABADO;280,2;467
318773;VESTIDO LONGO CM RECORTES LATERIAS;489;489
318772;CONJ.SAIA E TOP;305,4;509
318771;VESTIDO CAMADAS;418;418
318770;BLUSA DECOTE COM METAL POA;196;196
318769;VESTIDO OMBRO LONGO CHIFFON;616;616
318768;CONJUNTO BL.+SAIA YORIO;345;575
318767;VESTIDO DEGAGE PAETE;293,4;489
318766;VESTIDO UM OMBRO TULE FLORAL;723;723
318765;VESTIDO CURTO FRANZIDO COM FAIXA;366;366
318764;BLUSA POLIAMIDA FRANZIDO;131,4;219
318763;BADY POILIAMIDA BRILHO;324;324
318762;SAIA CURTA LINHO;245,4;409
318761;BLUSA CROPPED LINHO;179,4;299
